ts,i_bat_raw,u_bat_raw,t_cells,ca_ch,ca_disch
0,0,2.0202503,31.450912,0,0
0.002458333,0.215949145,2.0321436,31.403294,0,0
0.002871667,0.360018127,2.0440445,31.403294,0,0
0.003256667,0.467244927,2.0553827,31.403294,0,0
0.003538333,0.575632618,2.0685091,31.403294,0,0
0.003991667,0.719840309,2.0889187,31.403294,0,0
0.004155,0.792320427,2.1002407,31.403294,0,0
0.00446,0.863527818,2.1122694,31.403294,0,0
0.004626667,0.935792909,2.1250553,31.403294,0,0
0.004883333,1.043140273,2.1451731,31.403294,0,0
0.005131667,1.115983636,2.1591539,31.403294,0,0
0.005446667,1.223576273,2.1812,31.403294,0,0
0.005751667,1.331724727,2.2045755,31.403294,0,0
0.00603,1.40333,2.2203598,31.403294,0,0
0.006311667,1.511619727,2.2450562,31.403294,0,0
0.006563333,1.583394182,2.2619581,31.403294,0,0
0.00671,1.655530909,2.2787418,31.403294,0,0
0.00699,1.727529,2.296051,31.403294,0,0
0.007265,1.835474545,2.3223114,31.403294,0,0
0.007523333,1.907628636,2.340126,31.403294,0,0
0.00767,1.979411727,2.3578043,31.403294,0,0
0.007975,2.051556364,2.3755522,31.403294,0,0
0.008205,2.159166364,2.402256,31.403294,0,0
0.00851,2.267502909,2.4287586,31.403294,0,0
0.008815,2.339626636,2.4460268,31.403294,0,0
0.008955,2.411551909,2.4631872,31.403294,0,0
0.009205,2.483504,2.4796038,31.403294,0,0
0.009488333,2.591315182,2.5032015,31.403294,0,0
0.009763333,2.664540909,2.518117,31.403294,0,0
0.00991,2.735812455,2.5319605,31.403294,0,0
0.01016,2.806259545,2.5450544,31.403294,0,0
0.010391667,2.880140636,2.5573254,31.403294,0,0
0.010645,2.987829545,2.5740633,31.403294,0,0
0.010898333,3.059767818,2.5843086,31.403294,0,0
0.011218333,3.167928364,2.5982981,31.403294,0.000221406,0
0.011588333,3.275703909,2.6109715,31.403294,0.000221406,0
0.011818333,3.383486455,2.6223717,31.403294,0.000221406,0
0.012231667,3.491358364,2.6329327,31.403294,0.000221406,0
0.012655,3.563930364,2.645709,31.403294,0.000221406,0
0.013603333,3.563941636,2.6566286,31.403294,0.000221406,0
0.014883333,3.563520273,2.6671124,31.403294,0.000221406,0
0.016763333,3.563917364,2.6771688,31.403294,0.000221406,0
0.019136667,3.599816273,2.6878681,31.403294,0.000221406,0
0.022363333,3.599728636,2.698103,31.403294,0.000221406,0
0.025923333,3.599236273,2.7086563,31.403294,0.000221406,0
0.029658333,3.600249727,2.718771,31.403294,0.001502401,0
0.033483333,3.599979182,2.7288609,31.434717,0.001502401,0
0.03759,3.599776364,2.7390261,31.434717,0.001502401,0
0.041775,3.600142182,2.7493916,31.434717,0.001502401,0
0.046311667,3.599196364,2.759553,31.434717,0.002609873,0
0.050936667,3.600077182,2.7697287,31.434717,0.002609873,0
0.055641667,3.599905545,2.7800045,31.434717,0.002609873,0
0.060603333,3.599898636,2.7900143,31.434717,0.002609873,0
0.065791667,3.600094545,2.8002796,31.434717,0.00388519,0
0.071323333,3.600346818,2.8106203,31.434717,0.00388519,0
0.077153333,3.600038182,2.82092,31.434717,0.00388519,0
0.082965,3.600009545,2.8309803,31.408449,0.005010557,0
0.089243333,3.599857818,2.8411856,31.408449,0.005010557,0
0.095751667,3.599979182,2.8512888,31.408449,0.005848566,0
0.102591667,3.600438727,2.861352,31.408449,0.005848566,0
0.109711667,3.600047727,2.8714437,31.408449,0.005848566,0
0.117155,3.600031273,2.881628,31.408449,0.007200136,0
0.124858333,3.600459545,2.8917351,31.408449,0.007200136,0
0.12486,3.600459545,2.8917351,31.401596,0.007200136,0
0.133031667,3.599994818,2.9018335,31.401596,0.00828722,0
0.141365,3.600153455,2.9119196,31.401596,0.00828722,0
0.1501,3.599959273,2.9219542,31.401596,0.009457554,0
0.15918,3.600103182,2.9320774,31.401596,0.009457554,0
0.168683333,3.599863909,2.9421368,31.401596,0.010685029,0
0.17854,3.599832727,2.9522247,31.346167,0.011334698,0
0.188715,3.599940182,2.9622984,31.346167,0.011334698,0
0.199273333,3.600119636,2.9723043,31.346167,0.012651073,0
0.210326667,3.599022909,2.9823952,31.346167,0.012651073,0
0.22217,3.600144818,2.9924078,31.353212,0.014221547,0
0.234116667,3.600158727,3.0025406,31.353212,0.014986688,0
0.246715,3.600325182,3.0126591,31.353212,0.015823565,0
0.259863333,3.600057273,3.022686,31.353212,0.015823565,0
0.273381667,3.600040818,3.0328016,31.353212,0.017573077,0
0.273383333,3.600040818,3.0328016,31.297974,0.017573077,0
0.287731667,3.600160455,3.0428047,31.297974,0.018513691,0
0.30261,3.600111,3.0529289,31.297974,0.019504864,0
0.31825,3.599936727,3.0630302,31.293787,0.020537786,0
0.334503333,3.599911636,3.0732422,31.293787,0.02161227,0
0.351678333,3.599897727,3.083353,31.293787,0.022737969,0
0.369415,3.600218545,3.0934801,31.293787,0.023908269,0
0.369416667,3.600218545,3.0934801,31.25263,0.023908269,0
0.388025,3.599804091,3.1035023,31.25263,0.025168445,0
0.407233333,3.600007818,3.1135225,31.25263,0.026425308,0
0.427346667,3.600111,3.1235619,31.277802,0.027717035,0
0.448293333,3.599839636,3.1335716,31.277802,0.02913828,0
0.4704,3.600260091,3.143671,31.277802,0.030586876,0
0.470401667,3.600260091,3.143671,31.22541,0.030586876,0
0.493598333,3.600037273,3.1536932,31.22541,0.032112814,0
0.517816667,3.600178636,3.1637611,31.22541,0.033723354,0
0.517818333,3.600178636,3.1637611,31.145763,0.033723354,0
0.542828333,3.599519727,3.1737852,31.145763,0.035364483,0
0.569483333,3.599791091,3.1838169,31.145763,0.037068598,0
0.569485,3.599791091,3.1838169,31.176071,0.037068598,0
0.597391667,3.600258364,3.1939287,31.176071,0.03895162,0
0.62684,3.600189,3.2040586,31.176071,0.040933304,0
0.626841667,3.600189,3.2040586,31.164051,0.040933304,0
0.657151667,3.600520182,3.2140694,31.111649,0.042924803,0
0.689498333,3.599127,3.224082,31.111649,0.045015849,0
0.723073333,3.599822273,3.2341251,31.090307,0.047267783,0
0.7581,3.600021727,3.2441406,31.062105,0.04956089,0
0.795471667,3.600834909,3.2541828,31.042875,0.052048348,0
0.83453,3.600494182,3.2642088,31.065157,0.054618657,0
0.875745,3.600155182,3.2742662,31.065157,0.057340194,0
0.919636667,3.599583,3.2843237,31.022665,0.060254999,0
0.966093333,3.599983545,3.2944536,31.044983,0.06329716,0
1.015786667,3.600104909,3.3045101,30.993513,0.066597968,0
1.07098,3.599864818,3.3145466,31.003809,0.070230722,0
1.136043333,3.600166455,3.3245506,31.003809,0.074540198,0
1.136045,3.600166455,3.3245506,30.94396,0.074540198,0
1.219473333,3.599980091,3.3343096,30.94396,0.080016628,0
1.219475,3.599980091,3.3343096,30.948332,0.080016628,0
1.302836667,3.599949727,3.3414135,30.878588,0.085543007,0
1.38625,3.600019091,3.3466625,30.941471,0.090928666,0
1.469625,3.599929818,3.3510208,30.93955,0.096532665,0
1.553028333,3.600118818,3.3548164,30.93955,0.10203478,0
1.55303,3.600118818,3.3548164,30.900883,0.10203478,0
1.636368333,3.600079818,3.3582544,30.914204,0.10753735,0
1.719791667,3.599827545,3.3614216,30.910013,0.11305685,0
1.803206667,3.600035545,3.3644457,30.910013,0.11855156,0
1.803208333,3.600035545,3.3644457,30.924122,0.11855156,0
1.88661,3.599974909,3.367712,30.913857,0.12404821,0
1.970011667,3.599978364,3.3707457,30.933098,0.12952378,0
2.053498333,3.599693091,3.3738871,30.972544,0.13503173,0
2.136881667,3.600014818,3.376792,30.977327,0.14058471,0
2.22035,3.600351182,3.3797464,30.955009,0.14607258,0
2.3037,3.600481182,3.3826151,30.955009,0.15158938,0
2.303701667,3.600481182,3.3826151,30.997509,0.15158938,0
2.387141667,3.599969727,3.3854542,31.00456,0.15709656,0
2.470596667,3.599511091,3.3881998,31.008373,0.16260716,0
2.554038333,3.599617727,3.3908958,30.985327,0.16811815,0
2.637535,3.600302636,3.3933764,31.022472,0.17361189,0
2.720883333,3.600111909,3.3960905,30.982088,0.17911565,0
2.80435,3.600127455,3.3985815,30.982088,0.18462725,0
2.804351667,3.600127455,3.3985815,31.045742,0.18462725,0
2.887793333,3.600021727,3.4010324,31.055056,0.19013435,0
2.971188333,3.600125727,3.4035625,31.080236,0.19562317,0
3.054596667,3.599861364,3.4057693,31.080236,0.20114356,0
3.054598333,3.599861364,3.4057693,31.123861,0.20114356,0
3.137958333,3.599434727,3.4079924,31.123861,0.20663476,0
3.13796,3.599434727,3.4079924,31.124615,0.20663476,0
3.221401667,3.600114455,3.4102926,31.133585,0.21214192,0
3.304856667,3.599669727,3.4124556,31.106327,0.21764703,0
3.388258333,3.599895091,3.4142313,31.106327,0.223157,0
3.38826,3.599895091,3.4142313,31.134531,0.223157,0
3.47168,3.600171727,3.4162817,31.098145,0.2286737,0
3.555023333,3.599962727,3.4178867,31.153412,0.23415083,0
3.638425,3.600322545,3.4197903,31.142714,0.23969601,0
3.721775,3.600058091,3.4213829,31.157,0.24518029,0
3.805261667,3.600029545,3.4229317,31.188063,0.25067168,0
3.888671667,3.599987,3.4242067,31.214178,0.25618413,0
3.97214,3.600066818,3.4254189,31.214178,0.26169831,0
3.972141667,3.600066818,3.4254189,31.181799,0.26169831,0
4.055553333,3.599608182,3.4267836,31.181799,0.26715869,0
4.055555,3.599608182,3.4267836,31.18693,0.26715869,0
4.138958333,3.599917636,3.4279881,31.20713,0.27272412,0
4.222426667,3.599893364,3.4291458,31.242374,0.27823031,0
4.305906667,3.600115364,3.4302092,31.242374,0.28373986,0
4.305908333,3.600115364,3.4302092,31.254553,0.28373986,0
4.389255,3.600071091,3.4312878,31.254553,0.28923577,0
4.389256667,3.600071091,3.4312878,31.303701,0.28923577,0
4.47266,3.599679273,3.4322948,31.284477,0.29474044,0
4.55609,3.600095364,3.4333162,31.284477,0.30018359,0
4.556091667,3.600095364,3.4333162,31.299702,0.30018359,0
4.639448333,3.600091909,3.4343624,31.299702,0.30574837,0
4.63945,3.600091909,3.4343624,31.249809,0.30574837,0
4.72285,3.600071091,3.4353914,31.249809,0.31124792,0
4.722851667,3.600071091,3.4353914,31.275135,0.31124792,0
4.806213333,3.599642,3.4363623,31.287338,0.31677055,0
4.889681667,3.600029545,3.4371891,31.316444,0.3222774,0
4.973151667,3.600217636,3.4383211,31.359703,0.32777035,0
5.056623333,3.599954091,3.4391956,31.359703,0.33324522,0
5.056625,3.599954091,3.4391956,31.375111,0.33324522,0
5.140035,3.599777182,3.4401894,31.347712,0.33878124,0
5.223456667,3.600008727,3.4412165,31.341425,0.34430593,0
5.30684,3.600043364,3.442194,31.374924,0.34980863,0
5.390278333,3.599359364,3.4430494,31.424057,0.35531318,0
5.473676667,3.599855273,3.4439917,31.39893,0.36081529,0
5.55702,3.600169091,3.4450235,31.448433,0.36632061,0
5.640475,3.600085,3.4459724,31.480421,0.37170789,0
5.723835,3.599649818,3.4468422,31.437206,0.37730208,0
5.80724,3.599738182,3.4478588,31.466516,0.38283223,0
5.890575,3.599603,3.4487457,31.466516,0.38832021,0
5.890576667,3.599603,3.4487457,31.469383,0.38832021,0
5.973981667,3.600001727,3.4495382,31.48765,0.39381239,0
6.05735,3.599805818,3.4503517,31.48765,0.39933982,0
6.057351667,3.599805818,3.4503517,31.505764,0.39933982,0
6.14069,3.599866545,3.4511042,31.505764,0.40483001,0
6.140691667,3.599866545,3.4511042,31.545168,0.40483001,0
6.224078333,3.599561364,3.4520416,31.584568,0.41027331,0
6.307466667,3.599990455,3.4528675,31.584568,0.41585043,0
6.307468333,3.599990455,3.4528675,31.613684,0.41585043,0
6.390896667,3.599658455,3.4537773,31.610447,0.42133486,0
6.474283333,3.599833545,3.4546223,31.610447,0.42680031,0
6.474285,3.599833545,3.4546223,31.588186,0.42680031,0
6.557683333,3.599849182,3.4554834,31.61673,0.43235794,0
6.641083333,3.599962727,3.4563808,31.651941,0.43782195,0
6.72442,3.599900364,3.457056,31.651941,0.44336852,0
6.724421667,3.599900364,3.457056,31.655939,0.44336852,0
6.80788,3.600458636,3.4578676,31.655939,0.44887432,0
6.807881667,3.600458636,3.4578676,31.687344,0.44887432,0
6.891301667,3.599170364,3.4587154,31.687344,0.45434335,0
6.891303333,3.599170364,3.4587154,31.703312,0.45434335,0
6.974775,3.600023455,3.4594097,31.703312,0.45987213,0
6.974776667,3.600023455,3.4594097,31.700108,0.45987213,0
7.058181667,3.599871727,3.4604092,31.749771,0.46532589,0
7.141546667,3.599846545,3.4609795,31.749771,0.4708854,0
7.141548333,3.599846545,3.4609795,31.771835,0.4708854,0
7.224895,3.599832727,3.4617987,31.771835,0.47633117,0
7.224896667,3.599832727,3.4617987,31.785139,0.47633117,0
7.308258333,3.600104909,3.4625216,31.797894,0.48178583,0
7.391641667,3.599633273,3.4633045,31.816345,0.48739737,0
7.475041667,3.600090182,3.4641562,31.803049,0.49290553,0
7.558516667,3.599939364,3.4647703,31.803049,0.4984087,0
7.558518333,3.599939364,3.4647703,31.865435,0.4984087,0
7.641926667,3.599758182,3.4654789,31.817883,0.50391799,0
7.725281667,3.600072,3.4662056,31.817883,0.50941122,0
7.725283333,3.600072,3.4662056,31.873634,0.50941122,0
7.808693333,3.600228091,3.4671183,31.873634,0.51491809,0
7.808695,3.600228091,3.4671183,31.900818,0.51491809,0
7.89212,3.600090182,3.4676409,31.959982,0.52020615,0
7.975506667,3.599808455,3.468461,31.959982,0.52593601,0
7.975508333,3.599808455,3.468461,31.911688,0.52593601,0
8.05891,3.599592545,3.4693165,31.988321,0.53144687,0
8.14227,3.599935909,3.4700089,31.988321,0.53694922,0
8.142271667,3.599935909,3.4700089,31.948954,0.53694922,0
8.225686667,3.599842273,3.4707499,31.948954,0.5424515,0
8.225688333,3.599842273,3.4707499,31.983006,0.5424515,0
8.309141667,3.600157818,3.4715271,31.983006,0.54787219,0
8.309143333,3.600157818,3.4715271,31.971983,0.54787219,0
8.39249,3.600061545,3.4722347,31.971983,0.55345762,0
8.392491667,3.600061545,3.4722347,32.019329,0.55345762,0
8.475933333,3.600095364,3.4730644,32.072575,0.55895072,0
8.559321667,3.600183,3.4738083,32.059284,0.56443805,0
8.64266,3.599733909,3.4745941,32.059284,0.56996453,0
8.642661667,3.599733909,3.4745941,32.036072,0.56996453,0
8.726111667,3.600386727,3.4753332,32.036072,0.57538718,0
8.726113333,3.600386727,3.4753332,32.082283,0.57538718,0
8.809466667,3.600226273,3.4760275,32.11042,0.58092529,0
8.892861667,3.599700091,3.4769516,32.105495,0.58638394,0
8.976251667,3.599921182,3.4774647,32.105495,0.59198099,0
8.976253333,3.599921182,3.4774647,32.10738,0.59198099,0
9.059611667,3.599956727,3.4784775,32.134575,0.59745121,0
9.143005,3.600039091,3.4792233,32.138,0.60299796,0
9.226456667,3.600007,3.4800205,32.138,0.60847902,0
9.226458333,3.600007,3.4800205,32.221825,0.60847902,0
9.30989,3.600023455,3.4807758,32.169937,0.61401236,0
9.393253333,3.600007818,3.4815502,32.210041,0.61942714,0
9.476645,3.599685364,3.4826307,32.210041,0.62500292,0
9.476646667,3.599685364,3.4826307,32.191799,0.62500292,0
9.559983333,3.599335909,3.4831133,32.191799,0.63050574,0
9.559985,3.599335909,3.4831133,32.201881,0.63050574,0
9.643443333,3.599993091,3.4840422,32.251305,0.63600957,0
9.726846667,3.599805,3.4850025,32.237053,0.64151585,0
9.810191667,3.599573455,3.4857063,32.266163,0.64699954,0
9.893566667,3.600075455,3.4866781,32.282112,0.65251809,0
9.976965,3.600138727,3.4874392,32.282112,0.65801042,0
9.976966667,3.600138727,3.4874392,32.278881,0.65801042,0
10.06037,3.600027818,3.4882975,32.249615,0.66352797,0
10.14379,3.600321727,3.4892406,32.249615,0.66901648,0
10.14379167,3.600321727,3.4892406,32.295994,0.66901648,0
10.22718667,3.600352909,3.4899826,32.295994,0.67451185,0
10.22718833,3.600352909,3.4899826,32.292004,0.67451185,0
10.31059667,3.600143091,3.4910069,32.32811,0.6800251,0
10.39397,3.600085909,3.4919004,32.32811,0.68554264,0
10.39397167,3.600085909,3.4919004,32.343143,0.68554264,0
10.477385,3.600001727,3.4928627,32.343143,0.69106519,0
10.47738667,3.600001727,3.4928627,32.31176,0.69106519,0
10.56072,3.600750818,3.4937458,32.31176,0.69656223,0
10.56072167,3.600750818,3.4937458,32.339127,0.69656223,0
10.64407833,3.600372818,3.4946241,32.339127,0.70205259,0
10.64408,3.600372818,3.4946241,32.401661,0.70205259,0
10.72750667,3.599303,3.4956722,32.395233,0.70756441,0
10.81085833,3.600057273,3.4965563,32.429417,0.71300548,0
10.89420667,3.599946273,3.4974613,32.445549,0.71855003,0
10.97764,3.599798,3.4984818,32.404156,0.72406721,0
11.06106167,3.600051182,3.4992113,32.430969,0.72959054,0
11.14439833,3.601477364,3.5005379,32.430969,0.73508394,0
11.1444,3.601477364,3.5005379,32.454315,0.73508394,0
11.227775,3.600163909,3.5015059,32.454315,0.74058259,0
11.22777667,3.600163909,3.5015059,32.506569,0.74058259,0
11.31119,3.599993091,3.5024986,32.50161,0.7460981,0
11.39460167,3.600085,3.5036011,32.50161,0.75151604,0
11.39460333,3.600085,3.5036011,32.509796,0.75151604,0
11.477945,3.599820545,3.5046368,32.54287,0.75708491,0
11.56136833,3.600256636,3.5057745,32.5499,0.76255095,0
11.644745,3.600162182,3.5067768,32.561863,0.76806468,0
11.72810833,3.600021727,3.5079002,32.561863,0.77356982,0
11.72811,3.600021727,3.5079002,32.590919,0.77356982,0
11.81153667,3.600469909,3.5090981,32.590919,0.77911514,0
11.81153833,3.600469909,3.5090981,32.627041,0.77911514,0
11.89498667,3.600033,3.5103807,32.627041,0.78460318,0
11.89498833,3.600033,3.5103807,32.587727,0.78460318,0
11.97833167,3.600168273,3.5114336,32.587727,0.79012126,0
12.06179167,3.600078091,3.5127888,32.64109,0.79563075,0
12.14517,3.599357636,3.5140495,32.626823,0.80107647,0
12.22854333,3.599698364,3.5152197,32.61393,0.80664462,0
12.31195167,3.599083636,3.5165749,32.61393,0.81213355,0
12.31195333,3.599083636,3.5165749,32.659103,0.81213355,0
12.39537667,3.600149182,3.5177698,32.693302,0.81764156,0
12.47874,3.600004364,3.5191231,32.677177,0.82308352,0
12.56215833,3.599627273,3.5205364,32.691235,0.82863283,0
12.645515,3.599931545,3.5220194,32.703186,0.83407116,0
12.72889333,3.600355455,3.5235081,32.752373,0.83966178,0
12.81228,3.60131,3.5249529,32.752373,0.84515923,0
12.81228167,3.60131,3.5249529,32.701885,0.84515923,0
12.89562833,3.600039091,3.5264788,32.712894,0.85065365,0
12.97906167,3.600340727,3.5281105,32.712894,0.85617828,0
12.97906333,3.600340727,3.5281105,32.747086,0.85617828,0
13.06244833,3.599685364,3.5297213,32.74593,0.86162728,0
13.14592,3.599673182,3.5314465,32.789238,0.867172,0
13.22932833,3.599864818,3.5333452,32.789238,0.87266761,0
13.22933,3.599864818,3.5333452,32.813694,0.87266761,0
13.312745,3.600052091,3.5350046,32.840698,0.8781758,0
13.34020833,3.599866545,3.5356665,32.840698,0.8800081,0
13.34021,3.599866545,3.5356665,32.827564,0.8800081,0
13.34076167,0.000652833,3.4710464,32.827564,0.88003176,0
13.34077,0.000652833,3.4710464,32.827564,0.88003176,0
13.425095,0,3.4294748,32.783157,0.88003176,0
13.50848167,0,3.411829,32.783157,0.88003176,0
13.50848333,0,3.411829,32.781059,0.88003176,0
13.59175167,0,3.3996706,32.765301,0.88003176,0
13.67507833,0,3.3906431,32.765301,0.88003176,0
13.67508,0,3.3906431,32.77631,0.88003176,0
13.75845167,0,3.3837481,32.638454,0.88003176,0
13.84179667,0,3.378397,32.616421,0.88003176,0
13.925145,0,3.3741264,32.616421,0.88003176,0
13.92514667,0,3.3741264,32.593422,0.88003176,0
14.00842833,0,3.3706675,32.593422,0.88003176,0
14.00843,0,3.3706675,32.513851,0.88003176,0
14.09180667,0,3.3677807,32.443874,0.88003176,0
14.17517833,0,3.3654718,32.397522,0.88003176,0
14.258435,0,3.3635216,32.332344,0.88003176,0
14.341805,0,3.3618498,32.251934,0.88003176,0
14.35548833,0.00010187,3.2952003,32.251934,0.88003176,0
14.43927333,1.000078364,3.3870907,32.251934,0.88143212,0
14.439275,1.000078364,3.3870907,32.179489,0.88143212,0
14.52260167,0.999878091,3.3904467,32.134415,0.88298714,0
14.60593,0.999839091,3.3928289,32.134415,0.88444626,0
14.60593167,0.999839091,3.3928289,32.093002,0.88444626,0
14.68931167,0.999901545,3.3948812,32.067902,0.88604623,0
14.77256833,0.999772364,3.3967466,31.985348,0.88752985,0
14.85591667,0.999857273,3.3984356,31.985348,0.88910043,0
14.85591833,0.999857273,3.3984356,31.901688,0.88910043,0
14.93931833,0.999863364,3.3995409,31.881695,0.89052391,0
15.02262667,0.999697727,3.4006958,31.840408,0.89214116,0
15.10593667,0.999915364,3.4018316,31.840408,0.89368004,0
15.10593833,0.999915364,3.4018316,31.801392,0.89368004,0
15.18924667,1.000090545,3.4028978,31.720898,0.8952111,0
15.27260833,0.999657,3.4038725,31.720898,0.89671493,0
15.27261,0.999657,3.4038725,31.724127,0.89671493,0
15.35591833,0.999848636,3.4045992,31.704309,0.89824176,0
15.43929333,0.999361364,3.4054432,31.704309,0.89973396,0
15.439295,0.999361364,3.4054432,31.61849,0.89973396,0
15.52258833,0.999998636,3.4063568,31.61849,0.90130436,0
15.52259,0.999998636,3.4063568,31.594496,0.90130436,0
15.60596333,0.999963909,3.4069653,31.549187,0.90284532,0
15.68925833,0.999323273,3.4075727,31.549187,0.90436679,0
15.68926,0.999323273,3.4075727,31.537018,0.90436679,0
15.772605,1.000482364,3.408205,31.537018,0.90590328,0
15.77260667,1.000482364,3.408205,31.499113,0.90590328,0
15.855955,1.000965273,3.4089785,31.499113,0.90742695,0
15.85595667,1.000965273,3.4089785,31.468065,0.90742695,0
15.93927667,0.99939,3.4097357,31.453794,0.90895826,0
16.02259833,1.000146909,3.410387,31.397427,0.91048801,0
16.10592667,0.999989909,3.4109316,31.355337,0.91201377,0
16.18931333,0.999932727,3.4116116,31.383892,0.91353029,0
16.272645,0.999952636,3.4122963,31.251514,0.91506559,0
16.35595333,1.000028091,3.412816,31.251514,0.91659153,0
16.439345,0.999752364,3.4134712,31.25173,0.91812611,0
16.52259833,1.000903727,3.4140606,31.25173,0.91964734,0
16.5226,1.000903727,3.4140606,31.1618,0.91964734,0
16.60601333,1.000173727,3.4146614,31.15799,0.92118394,0
16.68929833,0.999966545,3.415247,31.15799,0.92271084,0
16.6893,0.999966545,3.415247,31.142914,0.92271084,0
16.77266,1.000068818,3.4158497,31.084255,0.92423159,0
16.85603833,0.999772364,3.4163504,31.033768,0.92576736,0
16.93927667,1.000117364,3.4169712,31.087671,0.92728734,0
17.02257167,0.999998636,3.4174595,31.018108,0.92882013,0
17.10592167,0.999961364,3.4180298,30.991823,0.93033797,0
17.18933667,0.999353545,3.4187431,30.962454,0.93186045,0
17.27259667,0.999898,3.4192591,30.937111,0.93339825,0
17.35591833,0.999500091,3.4198799,30.895771,0.93492776,0
17.43926333,1.000073182,3.4204226,30.895592,0.93645281,0
17.52260833,1.000046273,3.4208059,30.895592,0.93797636,0
17.52261,1.000046273,3.4208059,30.910061,0.93797636,0
